Date,Customer_ID,Shop_ID,Shop_Name,Category,Product_Name,Quantity,Unit_Price,Discount,Sales_Amount,Payment_Method,Customer_Type,Rating
2026-05-06,C0441,S007,Sports Arena,Sports,Football,2,899,0,1798.0,Cash,Member,4
2026-05-07,C0248,S006,Beauty Corner,Beauty,Moisturizer,1,599,0,599.0,Cash,Non-Member,3
2026-05-07,C0132,S005,Home Needs,Home & Lifestyle,Bedsheet,1,1299,10,1169.1,UPI,Member,5
2026-05-07,C0261,S006,Beauty Corner,Beauty,Lip Balm,3,249,15,634.95,UPI,Non-Member,5
2026-05-08,C0293,S001,Fashion Hub,Fashion,Sneakers,1,1999,0,1999.0,Card,Non-Member,4
2026-05-08,C0130,S001,Fashion Hub,Fashion,Sneakers,1,1999,0,1999.0,Cash,Non-Member,5
2026-05-09,C0186,S004,Mobile Zone,Electronics,Bluetooth Speaker,1,1799,0,1799.0,UPI,Member,4
2026-05-10,C0020,S005,Home Needs,Home & Lifestyle,Bedsheet,2,1299,15,2208.3,Cash,Member,5
2026-05-11,C0098,S003,Tech World,Electronics,Headphones,3,1499,0,4497.0,UPI,Non-Member,4
2026-05-11,C0155,S002,Style Point,Fashion,T-Shirt,1,799,15,679.15,Cash,Member,5
2026-05-11,C0213,S007,Sports Arena,Sports,Football,2,899,0,1798.0,Cash,Non-Member,5
2026-05-12,C0254,S008,Book House,Books,Children Book,2,299,15,508.3,UPI,Non-Member,3
2026-05-13,C0036,S003,Tech World,Electronics,Bluetooth Speaker,1,1799,20,1439.2,Cash,Member,5
2026-05-13,C0128,S001,Fashion Hub,Fashion,Shirt,1,999,10,899.1,Card,Member,4
2026-05-13,C0231,S001,Fashion Hub,Fashion,Jeans,1,1499,10,1349.1,UPI,Non-Member,5
2026-05-14,C0280,S004,Mobile Zone,Electronics,Smart Watch,1,2999,20,2399.2,Card,Non-Member,5
2026-05-14,C0300,S004,Mobile Zone,Electronics,Power Bank,1,999,5,949.05,Cash,Member,4
2026-05-14,C0245,S007,Sports Arena,Sports,Yoga Mat,3,799,5,2277.15,Cash,Member,3
2026-05-15,C0234,S008,Book House,Books,Children Book,2,299,15,508.3,UPI,Member,4
2026-05-15,C0106,S004,Mobile Zone,Electronics,Keyboard,1,1299,15,1104.15,UPI,Non-Member,3
2026-05-16,C0086,S006,Beauty Corner,Beauty,Lip Balm,1,249,15,211.65,Cash,Non-Member,5
2026-05-16,C0361,S004,Mobile Zone,Electronics,Headphones,2,1499,0,2998.0,Card,Member,3
2026-05-17,C0098,S003,Tech World,Electronics,Bluetooth Speaker,1,1799,20,1439.2,Card,Member,5
2026-05-17,C0398,S006,Beauty Corner,Beauty,Shampoo,3,499,0,1497.0,Card,Member,3
2026-05-17,C0209,S008,Book House,Books,Children Book,2,299,10,538.2,UPI,Non-Member,3
2026-05-17,C0227,S002,Style Point,Fashion,T-Shirt,1,799,0,799.0,UPI,Non-Member,5
2026-05-18,C0300,S005,Home Needs,Home & Lifestyle,Cushion,1,499,20,399.2,Cash,Member,5
2026-05-19,C0047,S004,Mobile Zone,Electronics,Keyboard,1,1299,10,1169.1,Card,Non-Member,4
2026-05-19,C0025,S004,Mobile Zone,Electronics,Smart Watch,1,2999,0,2999.0,UPI,Member,5
2026-05-19,C0407,S002,Style Point,Fashion,T-Shirt,2,799,0,1598.0,Card,Non-Member,4
2026-05-20,C0013,S006,Beauty Corner,Beauty,Shampoo,1,499,20,399.2,Card,Member,5
2026-05-20,C0280,S005,Home Needs,Home & Lifestyle,Bedsheet,2,1299,15,2208.3,UPI,Non-Member,5
2026-05-20,C0028,S005,Home Needs,Home & Lifestyle,Cushion,1,499,15,424.15,UPI,Member,4
2026-05-21,C0152,S003,Tech World,Electronics,Power Bank,1,999,15,849.15,Cash,Non-Member,5
2026-05-22,C0204,S004,Mobile Zone,Electronics,Smart Watch,1,2999,0,2999.0,UPI,Member,3
2026-05-23,C0210,S002,Style Point,Fashion,Jeans,3,1499,15,3822.45,Card,Member,4
2026-05-23,C0409,S008,Book House,Books,Magazine,2,149,15,253.3,Card,Member,3
2026-05-23,C0403,S004,Mobile Zone,Electronics,Smart Watch,1,2999,15,2549.15,Cash,Member,4
2026-05-24,C0466,S001,Fashion Hub,Fashion,T-Shirt,3,799,0,2397.0,Cash,Non-Member,4
2026-05-24,C0359,S007,Sports Arena,Sports,Football,1,899,20,719.2,Card,Member,4
2026-05-24,C0424,S005,Home Needs,Home & Lifestyle,Bottle,3,399,20,957.6,UPI,Non-Member,4
2026-05-24,C0043,S004,Mobile Zone,Electronics,Headphones,2,1499,0,2998.0,Cash,Member,4
2026-05-24,C0376,S003,Tech World,Electronics,Bluetooth Speaker,1,1799,15,1529.15,Card,Non-Member,4
2026-05-24,C0201,S004,Mobile Zone,Electronics,Bluetooth Speaker,2,1799,15,3058.3,UPI,Non-Member,4
2026-05-25,C0329,S001,Fashion Hub,Fashion,Jacket,2,2499,20,3998.4,UPI,Member,3
2026-05-26,C0342,S001,Fashion Hub,Fashion,Jacket,2,2499,15,4248.3,Cash,Member,4
2026-05-26,C0005,S002,Style Point,Fashion,Jeans,3,1499,0,4497.0,Cash,Non-Member,3
2026-05-27,C0115,S002,Style Point,Fashion,Jeans,3,1499,0,4497.0,Cash,Non-Member,4
2026-05-30,C0098,S004,Mobile Zone,Electronics,Power Bank,1,999,10,899.1,UPI,Non-Member,5
2026-05-30,C0064,S008,Book House,Books,Children Book,1,299,15,254.15,Cash,Non-Member,5
2026-05-30,C0488,S005,Home Needs,Home & Lifestyle,Bedsheet,3,1299,0,3897.0,Card,Non-Member,4
2026-05-30,C0447,S008,Book House,Books,Notebook,2,199,0,398.0,Card,Member,5
2026-06-01,C0256,S003,Tech World,Electronics,Bluetooth Speaker,3,1799,0,5397.0,UPI,Member,3
2026-06-01,C0147,S001,Fashion Hub,Fashion,Jeans,2,1499,20,2398.4,Card,Non-Member,4
2026-06-02,C0176,S002,Style Point,Fashion,Shirt,1,999,20,799.2,UPI,Non-Member,5
2026-06-02,C0024,S003,Tech World,Electronics,Headphones,2,1499,20,2398.4,UPI,Member,3
2026-06-04,C0282,S004,Mobile Zone,Electronics,Headphones,1,1499,15,1274.15,Card,Non-Member,4
2026-06-05,C0023,S006,Beauty Corner,Beauty,Lip Balm,2,249,5,473.1,Cash,Non-Member,3
2026-06-05,C0393,S001,Fashion Hub,Fashion,Sneakers,1,1999,5,1899.05,Cash,Member,4
2026-06-07,C0318,S001,Fashion Hub,Fashion,Sneakers,1,1999,0,1999.0,UPI,Non-Member,3
2026-06-08,C0244,S005,Home Needs,Home & Lifestyle,Storage Box,1,699,5,664.05,UPI,Non-Member,4
2026-06-08,C0141,S005,Home Needs,Home & Lifestyle,Cushion,3,499,10,1347.3,Card,Non-Member,4
2026-06-09,C0394,S004,Mobile Zone,Electronics,Smart Watch,1,2999,0,2999.0,UPI,Non-Member,4
2026-06-09,C0345,S004,Mobile Zone,Electronics,Smart Watch,3,2999,0,8997.0,UPI,Non-Member,4
2026-06-10,C0208,S006,Beauty Corner,Beauty,Moisturizer,1,599,0,599.0,UPI,Member,4
2026-06-10,C0455,S008,Book House,Books,Business Book,2,699,0,1398.0,UPI,Member,4
2026-06-11,C0344,S003,Tech World,Electronics,Headphones,1,1499,0,1499.0,UPI,Member,5
2026-06-12,C0450,S008,Book House,Books,Magazine,1,149,10,134.1,Cash,Member,4
2026-06-12,C0098,S002,Style Point,Fashion,Jacket,1,2499,15,2124.15,Card,Member,4
2026-06-13,C0140,S006,Beauty Corner,Beauty,Moisturizer,1,599,5,569.05,UPI,Non-Member,4
2026-06-13,C0361,S002,Style Point,Fashion,Jacket,2,2499,15,4248.3,Cash,Member,4
2026-06-15,C0260,S005,Home Needs,Home & Lifestyle,Cushion,1,499,0,499.0,Cash,Non-Member,4
2026-06-15,C0272,S006,Beauty Corner,Beauty,Face Wash,2,399,15,678.3,UPI,Member,5
2026-06-15,C0308,S007,Sports Arena,Sports,Yoga Mat,1,799,0,799.0,UPI,Member,5
2026-06-15,C0439,S005,Home Needs,Home & Lifestyle,Cushion,2,499,0,998.0,Card,Non-Member,5
2026-06-16,C0459,S008,Book House,Books,Business Book,1,699,0,699.0,Card,Member,5
2026-06-16,C0440,S006,Beauty Corner,Beauty,Perfume,1,999,15,849.15,Cash,Member,4
2026-06-17,C0488,S005,Home Needs,Home & Lifestyle,Cushion,1,499,15,424.15,Cash,Non-Member,3
2026-06-17,C0083,S002,Style Point,Fashion,Jeans,2,1499,15,2548.3,UPI,Non-Member,4
2026-06-18,C0166,S001,Fashion Hub,Fashion,Jacket,1,2499,10,2249.1,UPI,Member,3
2026-06-18,C0130,S006,Beauty Corner,Beauty,Moisturizer,1,599,10,539.1,Cash,Non-Member,4
2026-06-19,C0221,S003,Tech World,Electronics,Power Bank,2,999,0,1998.0,UPI,Non-Member,4
2026-06-19,C0051,S006,Beauty Corner,Beauty,Shampoo,2,499,15,848.3,UPI,Non-Member,4
2026-06-20,C0377,S007,Sports Arena,Sports,Sports Shoes,1,2499,15,2124.15,UPI,Member,4
2026-06-20,C0097,S005,Home Needs,Home & Lifestyle,Bottle,2,399,0,798.0,UPI,Member,4
2026-06-20,C0166,S006,Beauty Corner,Beauty,Lip Balm,1,249,10,224.1,Card,Member,4
2026-06-23,C0410,S003,Tech World,Electronics,Smart Watch,1,2999,15,2549.15,Card,Non-Member,4
2026-06-23,C0401,S005,Home Needs,Home & Lifestyle,Storage Box,2,699,20,1118.4,Cash,Member,4
2026-06-24,C0376,S006,Beauty Corner,Beauty,Shampoo,2,499,20,798.4,Cash,Member,4
2026-06-24,C0387,S006,Beauty Corner,Beauty,Face Wash,3,399,20,957.6,Cash,Non-Member,3
2026-06-25,C0375,S007,Sports Arena,Sports,Skipping Rope,1,299,0,299.0,UPI,Non-Member,4
2026-06-25,C0333,S007,Sports Arena,Sports,Skipping Rope,1,299,20,239.2,Cash,Non-Member,5
2026-06-26,C0130,S001,Fashion Hub,Fashion,Jacket,1,2499,0,2499.0,Cash,Non-Member,4
2026-06-27,C0398,S003,Tech World,Electronics,Headphones,1,1499,0,1499.0,Cash,Non-Member,4
2026-06-28,C0053,S004,Mobile Zone,Electronics,Power Bank,1,999,0,999.0,Card,Non-Member,4
2026-06-28,C0188,S006,Beauty Corner,Beauty,Lip Balm,3,249,20,597.6,UPI,Member,4
2026-06-28,C0210,S003,Tech World,Electronics,Power Bank,2,999,0,1998.0,Cash,Non-Member,3
2026-06-30,C0204,S002,Style Point,Fashion,Jeans,3,1499,0,4497.0,UPI,Member,4
2026-06-30,C0218,S006,Beauty Corner,Beauty,Lip Balm,2,249,10,448.2,Card,Non-Member,5
2026-07-01,C0274,S002,Style Point,Fashion,Sneakers,1,1999,15,1699.15,Card,Non-Member,4
2026-07-01,C0253,S001,Fashion Hub,Fashion,Jeans,1,1499,10,1349.1,Card,Member,5
2026-07-01,C0497,S006,Beauty Corner,Beauty,Face Wash,1,399,0,399.0,UPI,Non-Member,4
2026-07-01,C0152,S006,Beauty Corner,Beauty,Moisturizer,2,599,0,1198.0,Card,Non-Member,5
2026-07-02,C0476,S005,Home Needs,Home & Lifestyle,Lamp,1,899,10,809.1,Cash,Member,4
2026-07-02,C0211,S007,Sports Arena,Sports,Skipping Rope,1,299,10,269.1,Card,Member,3
2026-07-04,C0423,S003,Tech World,Electronics,Power Bank,3,999,15,2547.45,Cash,Non-Member,4
2026-07-04,C0343,S004,Mobile Zone,Electronics,Headphones,2,1499,0,2998.0,Card,Member,5
2026-07-05,C0499,S003,Tech World,Electronics,Keyboard,1,1299,5,1234.05,Card,Member,5
2026-07-05,C0092,S006,Beauty Corner,Beauty,Lip Balm,3,249,10,672.3,Cash,Member,5
2026-07-06,C0157,S004,Mobile Zone,Electronics,Power Bank,2,999,0,1998.0,Cash,Member,5
2026-07-06,C0320,S004,Mobile Zone,Electronics,Power Bank,1,999,15,849.15,UPI,Member,4
2026-07-07,C0430,S001,Fashion Hub,Fashion,Jacket,2,2499,10,4498.2,Card,Non-Member,4
2026-07-07,C0150,S001,Fashion Hub,Fashion,Jacket,2,2499,0,4998.0,Card,Non-Member,5
2026-07-07,C0352,S001,Fashion Hub,Fashion,Shirt,1,999,5,949.05,Card,Member,4
2026-07-08,C0051,S002,Style Point,Fashion,T-Shirt,1,799,0,799.0,Card,Non-Member,5
2026-07-08,C0118,S007,Sports Arena,Sports,Skipping Rope,1,299,0,299.0,Card,Member,4
2026-07-09,C0408,S007,Sports Arena,Sports,Cricket Bat,1,1999,0,1999.0,UPI,Non-Member,4
2026-07-09,C0196,S008,Book House,Books,Magazine,1,149,10,134.1,Card,Non-Member,5
2026-07-10,C0469,S001,Fashion Hub,Fashion,Sneakers,1,1999,15,1699.15,Card,Non-Member,5
2026-07-10,C0235,S005,Home Needs,Home & Lifestyle,Bedsheet,1,1299,10,1169.1,Card,Member,3
2026-07-11,C0137,S008,Book House,Books,Notebook,2,199,20,318.4,Cash,Non-Member,4
2026-07-13,C0273,S006,Beauty Corner,Beauty,Moisturizer,1,599,5,569.05,UPI,Non-Member,5
2026-07-13,C0055,S006,Beauty Corner,Beauty,Perfume,2,999,0,1998.0,Cash,Member,4
2026-07-13,C0273,S006,Beauty Corner,Beauty,Shampoo,2,499,10,898.2,UPI,Member,4
2026-07-13,C0229,S005,Home Needs,Home & Lifestyle,Bedsheet,1,1299,10,1169.1,Card,Non-Member,4
2026-07-13,C0403,S001,Fashion Hub,Fashion,T-Shirt,1,799,20,639.2,Card,Member,4
2026-07-16,C0471,S001,Fashion Hub,Fashion,Jacket,2,2499,15,4248.3,UPI,Non-Member,4
2026-07-16,C0026,S004,Mobile Zone,Electronics,Smart Watch,1,2999,0,2999.0,Card,Member,3
2026-07-17,C0024,S005,Home Needs,Home & Lifestyle,Bottle,2,399,15,678.3,Cash,Member,4
2026-07-17,C0036,S006,Beauty Corner,Beauty,Perfume,2,999,10,1798.2,UPI,Member,5
2026-07-17,C0489,S007,Sports Arena,Sports,Skipping Rope,2,299,0,598.0,Card,Non-Member,4
2026-07-18,C0331,S006,Beauty Corner,Beauty,Lip Balm,1,249,5,236.55,Cash,Non-Member,4
2026-07-18,C0033,S001,Fashion Hub,Fashion,Jacket,1,2499,10,2249.1,Cash,Member,5
2026-07-18,C0336,S001,Fashion Hub,Fashion,Jeans,1,1499,0,1499.0,Cash,Non-Member,4
2026-07-19,C0400,S001,Fashion Hub,Fashion,Jacket,1,2499,15,2124.15,Cash,Member,4
2026-07-20,C0162,S002,Style Point,Fashion,Jeans,2,1499,5,2848.1,UPI,Non-Member,4
2026-07-20,C0402,S005,Home Needs,Home & Lifestyle,Cushion,2,499,20,798.4,Card,Member,3
2026-07-20,C0262,S008,Book House,Books,Children Book,1,299,0,299.0,Cash,Non-Member,4
2026-07-21,C0470,S001,Fashion Hub,Fashion,Shirt,1,999,20,799.2,Cash,Member,4
2026-07-21,C0094,S007,Sports Arena,Sports,Football,3,899,0,2697.0,UPI,Member,5
2026-07-22,C0437,S004,Mobile Zone,Electronics,Power Bank,2,999,20,1598.4,UPI,Non-Member,3
2026-07-23,C0401,S004,Mobile Zone,Electronics,Keyboard,2,1299,20,2078.4,Cash,Non-Member,4
2026-07-23,C0078,S001,Fashion Hub,Fashion,Shirt,1,999,10,899.1,Cash,Member,3
2026-07-25,C0112,S007,Sports Arena,Sports,Yoga Mat,1,799,0,799.0,UPI,Member,4
2026-07-26,C0332,S005,Home Needs,Home & Lifestyle,Cushion,2,499,0,998.0,Card,Member,5
2026-07-26,C0202,S005,Home Needs,Home & Lifestyle,Storage Box,1,699,5,664.05,Cash,Non-Member,5
2026-07-27,C0387,S001,Fashion Hub,Fashion,Jeans,3,1499,0,4497.0,Card,Member,4
2026-07-28,C0149,S003,Tech World,Electronics,Keyboard,3,1299,10,3507.3,Card,Non-Member,3
2026-07-28,C0377,S008,Book House,Books,Novel,3,399,15,1017.45,UPI,Non-Member,4
2026-07-28,C0124,S008,Book House,Books,Magazine,2,149,0,298.0,Cash,Member,5
2026-07-28,C0014,S003,Tech World,Electronics,Smart Watch,2,2999,20,4798.4,Card,Non-Member,5
2026-07-28,C0133,S003,Tech World,Electronics,Smart Watch,1,2999,15,2549.15,Cash,Member,4
2026-07-29,C0020,S006,Beauty Corner,Beauty,Lip Balm,2,249,0,498.0,UPI,Member,4
2026-07-29,C0147,S003,Tech World,Electronics,Smart Watch,1,2999,20,2399.2,Card,Member,4
2026-07-30,C0030,S007,Sports Arena,Sports,Yoga Mat,1,799,15,679.15,UPI,Non-Member,4
2026-07-31,C0209,S001,Fashion Hub,Fashion,Jacket,3,2499,20,5997.6,UPI,Non-Member,5
2026-07-31,C0018,S008,Book House,Books,Novel,2,399,0,798.0,UPI,Member,5
2026-07-31,C0364,S003,Tech World,Electronics,Keyboard,2,1299,0,2598.0,UPI,Member,4
2026-08-01,C0455,S002,Style Point,Fashion,Jacket,1,2499,20,1999.2,Card,Member,5
2026-08-01,C0399,S005,Home Needs,Home & Lifestyle,Storage Box,1,699,5,664.05,UPI,Non-Member,4
2026-08-02,C0464,S001,Fashion Hub,Fashion,Sneakers,1,1999,20,1599.2,Card,Member,4
2026-08-03,C0422,S004,Mobile Zone,Electronics,Headphones,1,1499,20,1199.2,Cash,Non-Member,5
2026-08-04,C0387,S002,Style Point,Fashion,T-Shirt,1,799,20,639.2,Card,Member,3
2026-08-04,C0163,S006,Beauty Corner,Beauty,Face Wash,1,399,5,379.05,Cash,Member,5
2026-08-04,C0288,S001,Fashion Hub,Fashion,T-Shirt,2,799,5,1518.1,Cash,Non-Member,5
2026-08-04,C0062,S006,Beauty Corner,Beauty,Face Wash,3,399,20,957.6,UPI,Non-Member,4
2026-08-06,C0070,S005,Home Needs,Home & Lifestyle,Lamp,3,899,0,2697.0,Cash,Non-Member,4
2026-08-06,C0252,S007,Sports Arena,Sports,Skipping Rope,1,299,0,299.0,Cash,Non-Member,4
2026-08-07,C0244,S004,Mobile Zone,Electronics,Headphones,2,1499,15,2548.3,Card,Non-Member,4
2026-08-07,C0148,S005,Home Needs,Home & Lifestyle,Bedsheet,1,1299,0,1299.0,Cash,Non-Member,4
2026-08-08,C0035,S008,Book House,Books,Novel,2,399,0,798.0,Cash,Non-Member,3
2026-08-09,C0081,S003,Tech World,Electronics,Headphones,2,1499,0,2998.0,Cash,Member,4
2026-08-09,C0323,S001,Fashion Hub,Fashion,Jacket,3,2499,15,6372.45,Cash,Non-Member,5
2026-08-09,C0319,S002,Style Point,Fashion,Jacket,2,2499,5,4748.1,UPI,Non-Member,4
2026-08-10,C0481,S001,Fashion Hub,Fashion,Jeans,3,1499,20,3597.6,Card,Non-Member,5
2026-08-10,C0231,S007,Sports Arena,Sports,Football,1,899,15,764.15,Cash,Non-Member,5
2026-08-12,C0197,S001,Fashion Hub,Fashion,Shirt,1,999,10,899.1,Card,Non-Member,5
2026-08-12,C0386,S003,Tech World,Electronics,Power Bank,1,999,15,849.15,Card,Non-Member,4
2026-08-13,C0467,S004,Mobile Zone,Electronics,Bluetooth Speaker,1,1799,20,1439.2,Card,Member,5
2026-08-13,C0209,S002,Style Point,Fashion,Jacket,2,2499,20,3998.4,UPI,Non-Member,4
2026-08-13,C0187,S004,Mobile Zone,Electronics,Bluetooth Speaker,1,1799,0,1799.0,Card,Non-Member,4
2026-08-14,C0169,S002,Style Point,Fashion,Jeans,1,1499,20,1199.2,UPI,Non-Member,3
2026-08-14,C0381,S001,Fashion Hub,Fashion,Jeans,3,1499,20,3597.6,UPI,Non-Member,5
2026-08-14,C0421,S004,Mobile Zone,Electronics,Power Bank,2,999,0,1998.0,Cash,Member,5
2026-08-15,C0210,S003,Tech World,Electronics,Keyboard,1,1299,15,1104.15,UPI,Member,4
2026-08-15,C0412,S007,Sports Arena,Sports,Yoga Mat,1,799,10,719.1,UPI,Non-Member,4
2026-08-16,C0321,S002,Style Point,Fashion,Sneakers,2,1999,20,3198.4,Cash,Non-Member,4
2026-08-16,C0285,S002,Style Point,Fashion,Shirt,1,999,0,999.0,UPI,Non-Member,4
2026-08-16,C0411,S005,Home Needs,Home & Lifestyle,Lamp,2,899,20,1438.4,Cash,Member,3
2026-08-17,C0478,S007,Sports Arena,Sports,Skipping Rope,1,299,10,269.1,Card,Non-Member,4
2026-08-19,C0317,S002,Style Point,Fashion,Jeans,3,1499,10,4047.3,Card,Member,4
2026-08-20,C0446,S002,Style Point,Fashion,Jeans,1,1499,0,1499.0,Cash,Member,3
2026-08-21,C0496,S005,Home Needs,Home & Lifestyle,Storage Box,3,699,5,1992.15,UPI,Non-Member,5
2026-08-21,C0140,S007,Sports Arena,Sports,Football,1,899,0,899.0,Cash,Non-Member,5
2026-08-22,C0452,S007,Sports Arena,Sports,Skipping Rope,1,299,5,284.05,UPI,Non-Member,4
2026-08-24,C0378,S001,Fashion Hub,Fashion,Sneakers,3,1999,0,5997.0,Cash,Member,4
2026-08-25,C0243,S003,Tech World,Electronics,Bluetooth Speaker,2,1799,0,3598.0,UPI,Non-Member,3
2026-08-27,C0353,S001,Fashion Hub,Fashion,T-Shirt,2,799,15,1358.3,UPI,Non-Member,5
2026-08-29,C0257,S001,Fashion Hub,Fashion,Jeans,2,1499,15,2548.3,UPI,Member,5
2026-08-29,C0001,S006,Beauty Corner,Beauty,Face Wash,1,399,15,339.15,UPI,Non-Member,5
2026-08-30,C0107,S005,Home Needs,Home & Lifestyle,Cushion,1,499,5,474.05,UPI,Non-Member,5
2026-08-31,C0128,S005,Home Needs,Home & Lifestyle,Bottle,1,399,10,359.1,Cash,Non-Member,5
2026-08-31,C0330,S002,Style Point,Fashion,Shirt,1,999,20,799.2,Card,Non-Member,3
2026-08-31,C0084,S005,Home Needs,Home & Lifestyle,Bottle,2,399,0,798.0,Card,Member,4
2026-08-31,C0050,S001,Fashion Hub,Fashion,Shirt,1,999,5,949.05,Card,Member,5
2026-08-31,C0089,S001,Fashion Hub,Fashion,Shirt,3,999,0,2997.0,Card,Member,4
2026-08-31,C0219,S003,Tech World,Electronics,Smart Watch,1,2999,5,2849.05,Card,Non-Member,4
2026-09-01,C0224,S008,Book House,Books,Children Book,1,299,0,299.0,Card,Non-Member,4
2026-09-01,C0066,S004,Mobile Zone,Electronics,Bluetooth Speaker,1,1799,15,1529.15,Cash,Member,4
2026-09-01,C0110,S007,Sports Arena,Sports,Football,1,899,0,899.0,UPI,Non-Member,4
2026-09-01,C0025,S003,Tech World,Electronics,Power Bank,1,999,20,799.2,Card,Non-Member,4
2026-09-02,C0052,S005,Home Needs,Home & Lifestyle,Bottle,2,399,20,638.4,Cash,Non-Member,4
2026-09-03,C0071,S005,Home Needs,Home & Lifestyle,Cushion,2,499,15,848.3,Card,Member,4
2026-09-04,C0012,S004,Mobile Zone,Electronics,Smart Watch,3,2999,5,8547.15,Cash,Non-Member,5
2026-09-04,C0224,S004,Mobile Zone,Electronics,Bluetooth Speaker,1,1799,0,1799.0,Card,Member,4
2026-09-04,C0305,S001,Fashion Hub,Fashion,Sneakers,3,1999,0,5997.0,Card,Member,4
2026-09-05,C0424,S003,Tech World,Electronics,Bluetooth Speaker,1,1799,20,1439.2,Card,Member,3
2026-09-06,C0003,S006,Beauty Corner,Beauty,Face Wash,2,399,0,798.0,Card,Member,4
2026-09-07,C0082,S008,Book House,Books,Children Book,1,299,5,284.05,UPI,Non-Member,3
2026-09-08,C0448,S007,Sports Arena,Sports,Yoga Mat,3,799,5,2277.15,UPI,Non-Member,5
2026-09-08,C0375,S004,Mobile Zone,Electronics,Power Bank,2,999,20,1598.4,UPI,Member,4
2026-09-08,C0205,S002,Style Point,Fashion,Jacket,2,2499,0,4998.0,Card,Member,3
2026-09-08,C0409,S007,Sports Arena,Sports,Sports Shoes,1,2499,10,2249.1,UPI,Non-Member,3
2026-09-08,C0319,S006,Beauty Corner,Beauty,Face Wash,1,399,5,379.05,UPI,Member,4
2026-09-09,C0372,S003,Tech World,Electronics,Bluetooth Speaker,2,1799,20,2878.4,Card,Non-Member,3
2026-09-10,C0305,S002,Style Point,Fashion,Sneakers,1,1999,15,1699.15,Cash,Member,3
2026-09-10,C0488,S007,Sports Arena,Sports,Skipping Rope,1,299,0,299.0,UPI,Non-Member,5
2026-09-10,C0124,S005,Home Needs,Home & Lifestyle,Bottle,1,399,0,399.0,Cash,Non-Member,4
2026-09-11,C0145,S008,Book House,Books,Business Book,2,699,20,1118.4,UPI,Member,4
2026-09-11,C0279,S001,Fashion Hub,Fashion,Jeans,3,1499,20,3597.6,Card,Non-Member,4
2026-09-12,C0496,S006,Beauty Corner,Beauty,Perfume,2,999,10,1798.2,UPI,Non-Member,4
2026-09-12,C0351,S008,Book House,Books,Novel,2,399,0,798.0,UPI,Non-Member,4
2026-09-13,C0222,S005,Home Needs,Home & Lifestyle,Cushion,1,499,0,499.0,Cash,Member,5
2026-09-13,C0205,S001,Fashion Hub,Fashion,Jacket,1,2499,10,2249.1,UPI,Non-Member,4
2026-09-15,C0128,S005,Home Needs,Home & Lifestyle,Lamp,2,899,0,1798.0,Card,Member,4
2026-09-15,C0021,S003,Tech World,Electronics,Headphones,3,1499,10,4047.3,Cash,Non-Member,5
2026-09-16,C0006,S006,Beauty Corner,Beauty,Moisturizer,3,599,5,1707.15,UPI,Non-Member,4
2026-09-16,C0298,S006,Beauty Corner,Beauty,Shampoo,2,499,10,898.2,UPI,Member,4
2026-09-17,C0147,S005,Home Needs,Home & Lifestyle,Cushion,2,499,0,998.0,Cash,Non-Member,4
2026-09-17,C0323,S005,Home Needs,Home & Lifestyle,Bedsheet,1,1299,0,1299.0,Cash,Non-Member,3
2026-09-18,C0056,S001,Fashion Hub,Fashion,Jacket,3,2499,10,6747.3,Cash,Member,5
2026-09-18,C0129,S002,Style Point,Fashion,Shirt,1,999,10,899.1,UPI,Member,5
2026-09-18,C0321,S007,Sports Arena,Sports,Cricket Bat,2,1999,0,3998.0,Cash,Non-Member,5
2026-09-18,C0414,S003,Tech World,Electronics,Headphones,2,1499,0,2998.0,UPI,Member,4
2026-09-19,C0280,S005,Home Needs,Home & Lifestyle,Lamp,1,899,0,899.0,UPI,Non-Member,4
2026-09-20,C0169,S003,Tech World,Electronics,Keyboard,3,1299,15,3312.45,Card,Member,4
2026-09-20,C0494,S007,Sports Arena,Sports,Yoga Mat,2,799,0,1598.0,UPI,Non-Member,5
2026-09-21,C0048,S007,Sports Arena,Sports,Yoga Mat,1,799,20,639.2,Cash,Non-Member,4
2026-09-24,C0117,S003,Tech World,Electronics,Bluetooth Speaker,2,1799,20,2878.4,Cash,Non-Member,4
2026-09-24,C0378,S001,Fashion Hub,Fashion,Jeans,1,1499,15,1274.15,Cash,Member,4
2026-09-25,C0437,S005,Home Needs,Home & Lifestyle,Bottle,2,399,20,638.4,Cash,Member,4
2026-09-25,C0369,S005,Home Needs,Home & Lifestyle,Storage Box,1,699,0,699.0,Card,Non-Member,4
2026-09-27,C0059,S007,Sports Arena,Sports,Sports Shoes,2,2499,20,3998.4,UPI,Member,5
2026-09-27,C0365,S002,Style Point,Fashion,Jacket,2,2499,20,3998.4,Cash,Non-Member,5
2026-09-28,C0097,S004,Mobile Zone,Electronics,Bluetooth Speaker,3,1799,0,5397.0,Cash,Member,5
2026-09-28,C0003,S006,Beauty Corner,Beauty,Perfume,2,999,5,1898.1,UPI,Non-Member,4
2026-09-29,C0444,S004,Mobile Zone,Electronics,Smart Watch,3,2999,20,7197.6,UPI,Member,5
2026-09-30,C0260,S008,Book House,Books,Novel,2,399,0,798.0,UPI,Non-Member,4
2026-10-01,C0387,S003,Tech World,Electronics,Bluetooth Speaker,1,1799,10,1619.1,Cash,Member,4
2026-10-01,C0047,S008,Book House,Books,Magazine,2,149,15,253.3,Card,Non-Member,4
